extent,bandwidth,bufferLoadTime,cpu-value,disk-read,disk-write,fps,latency,memory-value,network-rx,network-tx,networkLatency
1,732.391201479152,5.709999999962747,5.49995756149292,0,58982.3125,3773.5849054614478,3539.9949999999953,758607872,12769.7802734375,487332.3125,2918.9150000000373
1,704.9943814554672,5.199999999953434,5.49995756149292,0,58982.3125,4651.16279140284,3649.569999999949,758607872,12769.7802734375,487332.3125,3030.2949999999255
1,731.160671507406,4.714999999909196,4.801309585571289,0,31952.099609375,4081.632652169079,3500.255000000063,756867072,13991.099609375,465024.6875,2907.000000000058
1,813.8349434153212,5.510000000009313,4.801309585571289,0,31952.099609375,3508.771930139875,3238.4850000000442,756867072,13991.099609375,465024.6875,2609.6450000000186
1,738.1635031556714,7.255000000004657,5.0002570152282715,0,75365,3921.5686273793676,3507.0400000000373,756862976,13606.1904296875,476965.5,2883.810000000056
1,873.3248932452129,4.885000000067521,5.0002570152282715,0,75365,3846.1538451550164,3043.524999999907,756862976,13606.1904296875,476965.5,2435.6549999999697
1,765.0032452051851,6.459999999962747,4.900007247924805,0,442383.3125,2816.901408598504,3390.105000000098,757211072,12481.16015625,479715.40625,2786.7200000000885
1,866.7050244318639,6.7299999999813735,4.900007247924805,0,442383.3125,4166.666666828354,3053.8799999998882,757211072,12481.16015625,479715.40625,2457.929999999935
1,770.6637153220062,5.024999999906868,4.999958515167236,0,10649.5244140625,3448.2758616260057,3415.1650000000373,754397184,14238.3701171875,471984.1875,2770.1699999999255
1,792.5936056170934,6.835000000079162,4.999958515167236,0,10649.5244140625,4347.826087308628,3303.4599999999627,754397184,14238.3701171875,471984.1875,2691.6350000000093
1,856.0100475188535,13.095000000030268,5.500027656555176,0,13926.2890625,3278.68852403953,3021.0999999999767,762847232,14169.6298828125,486837.59375,2396.4100000000326
1,839.5953226638767,9.054999999993015,5.500027656555176,0,13926.2890625,3846.1538460160764,3113.4949999999953,762847232,14169.6298828125,486837.59375,2439.3349999999627
1,708.4338581477319,10.209999999962747,5.200490951538086,0,440704.5,2298.8505747249483,3569.6749999999884,762617920,13664.599609375,503081.1875,2876.2549999999464
1,796.5475126623413,10.75,5.200490951538086,0,440704.5,2409.638554000564,3259.444999999949,762617920,13664.599609375,503081.1875,2553.4899999999325
1,781.4619866292448,6.474999999976717,5.400001049041748,0,9831.03125,4255.319148135123,3215.140000000014,762376192,13580.6103515625,457010.09375,2616.4700000000303
1,664.371080742821,5.7299999999813735,5.400001049041748,0,9831.03125,3571.428571072198,3648.6749999999884,762376192,13580.6103515625,457010.09375,3072.3800000000047
1,620.7903034283704,12.020000000018626,40.10110855102539,0,78633.21875,4000,3864.9000000000233,592658432,43719.33984375,458039.1875,3257.7449999999953
